ID,Year,CIUDAD,Counts,DATE_DUE,DATE_DELIVERED,Link
4416,2013,San Martin,1166500000,07/04/2014,07/06/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-628207
4417,2011,San Martin,184426070,26/08/2011,27/05/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-629617
4418,2014,San Martin,1587133045,03/06/2015,03/10/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-629584
4419,2014,San Martin,229910560,31/07/2014,30/10/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-634597
4420,2011,San Mateo,175428068,24/08/2011,25/09/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-594095
4421,2011,San Mateo,59495040,12/09/2011,14/10/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-596195
4422,2012,San Mateo,148151760,08/01/2013,09/02/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-628126
4423,2013,San Mateo,39957783,21/08/2013,22/11/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-13-695698
4424,2013,San Mateo,928908107,18/09/2013,20/01/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-628294
4425,2013,San Mateo,334389614,04/06/2013,05/08/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-593920
4426,2013,San Mateo,297502552,11/01/2014,12/04/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-595815
4427,2014,San Mateo,478250321,10/05/2014,08/07/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-64602
4428,2014,San Mateo,682870891,14/06/2015,14/09/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-643926
4429,2014,San Mateo,508256444,21/03/2015,20/05/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-13-620875
4430,2014,San Mateo,369355984,28/05/2014,26/11/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-628233
4431,2015,San Mateo,2317346692,03/02/2016,05/07/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-4-710363
4432,2015,San Mateo,800276348,27/11/2015,29/02/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-597825
4433,2015,San Miguel,523137529,11/12/2015,12/02/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-594733
4434,2015,San Miguel,82309979,24/08/2015,25/09/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-752492
4435,2015,San Miguel,71215568,11/09/2015,13/10/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-932318
4436,2015,San Miguel (La Dorada),2572710346,15/03/2016,15/07/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-2425099
4437,2010,San Miguel de Mocoa,3000000000,30/08/2011,30/01/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-75153
4438,2013,San Miguel de Mocoa,163221917,01/07/2014,30/12/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-75335
4439,2014,San Miguel de Mocoa,1333645305,24/06/2015,24/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-75334
4440,2014,San Miguel de Mocoa,2933098295,29/07/2015,28/10/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-68522
4441,2013,San Miguel de Mocoa,5199882322,30/01/2015,30/06/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-74215
4442,2015,San Miguel de Mocoa,744396922,27/11/2015,29/01/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-66659
4443,2014,San Miguel de Mocoa,566531055,03/05/2015,02/07/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-74491
4444,2014,San Miguel de Mocoa,2173099586,17/02/2015,20/11/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-75318
4445,2014,San Miguel de Mocoa,333280713,10/03/2015,09/05/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-10-123072
4446,2013,San Miguel de Mocoa,1213658,21/09/2014,23/11/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-67066
4447,2015,San Miguel de Mocoa,865427572,23/02/2016,24/04/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-11-469705
4448,2011,San Miguel de Mocoa,2712978112,02/04/2012,02/08/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-66660
4449,2011,San Miguel de Mocoa,921225082,29/06/2012,30/11/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-66660
4450,2011,San Miguel de Mocoa,479496940,09/10/2012,10/07/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-69905
4451,2012,San Miguel de Mocoa,2810785458,04/07/2013,03/01/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-67139
4452,2013,San Miguel de Mocoa,165286579,10/02/2014,11/04/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-11-580539
4453,2011,San Miguel de Mocoa,4947119808,25/08/2012,27/01/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-836796
4454,2010,San Miguel de Mocoa,2926138615,09/02/2011,13/12/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-11-512414
4455,2011,San Miguel de Mocoa,657063541,27/04/2012,28/06/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-11-512400
4456,2014,San Miguel de Mocoa,317437332,25/02/2015,27/07/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-811187
4457,2014,San Pedro,3374901404,28/03/2015,27/05/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-730354
4458,2015,San Pedro de los Milagros,747658556,12/01/2016,13/03/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-72580
4459,2015,San Pedro de Uraba,599913750,27/07/2015,27/08/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-666062
4460,2012,San Rafael,99999983,10/12/2012,10/01/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-11-671559
4461,2014,San Roque,906952422,01/06/2015,01/08/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-11-727731
4462,2015,San Roque,1355316961,15/12/2015,16/03/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-617293
4463,2015,San Roque,9977762,02/10/2015,03/11/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-69330
4464,2011,San Vicente,917723814,17/12/2011,18/02/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-617386
4465,2011,San Vicente,114943231,04/02/2012,05/06/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-621161
4466,2014,San Vicente,552362648,10/04/2015,10/08/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-69754
4467,2015,San Vicente,2299985551,29/11/2015,29/02/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-68982
4468,2015,San Vicente,393880706,29/01/2016,29/02/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-67227
4469,2013,Sandona,195938127,10/12/2013,11/01/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-629530
4470,2014,Santa Ana,296990081,01/01/2015,03/04/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-67689
4471,2010,Santa Maria,500290317,27/05/2011,26/09/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-62523
4472,2013,Santa Maria,23791200,27/10/2013,28/12/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-70194
4473,2013,Santa Maria,13996500,05/02/2014,08/03/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-71980
4474,2014,Santa Maria,111198260,20/10/2014,20/11/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-71467
4475,2015,Santa Maria,5963557043,04/08/2015,05/09/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-4-672318
4476,2012,Santa Marta,550877780,31/12/2013,01/08/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-617134
4477,2012,Santa Marta,252281722,31/12/2013,01/08/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-621194
4478,2010,Santa Marta,599982265,02/08/2011,01/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-11-489291
4479,2011,Santa Marta,215834955,14/04/2012,14/06/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-11-469948
4480,2011,Santa Marta,801672467,15/02/2012,17/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-621263
4481,2011,Santa Marta,77490000,14/02/2012,15/06/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-70428
4482,2012,Santa Marta,174284460,15/12/2013,16/07/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-888321
4483,2012,Santa Marta,466926309,14/12/2013,14/07/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-11-545564
4484,2011,Santa Marta,376571041,01/01/2012,01/09/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-67008
4485,2011,Santa Marta,331440319,16/01/2012,16/02/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-70122
4486,2013,Santa Rosa de Osos,2098487700,28/09/2013,29/12/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-621102
4487,2013,Santa Rosa de Osos,1110706569,23/02/2014,25/05/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-860393
4488,2013,Santa Rosa de Osos,813083737,15/01/2014,16/03/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-617444
4489,2014,Santa Rosa de Osos,1272709943,16/07/2014,14/11/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-615615
4490,2014,Santa Rosa de Osos,1182203197,14/07/2014,12/01/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-65415
4491,2015,Santa Rosa de Osos,1230766216,06/10/2015,07/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-938774
4492,2015,Santa Rosa de Osos,332162741,05/01/2016,06/03/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-424077
4493,2015,Santa Rosa de Osos,12999967,18/07/2015,18/10/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-617420
4494,2013,Santa Rosa de Viterbo,115242350,13/02/2014,16/03/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-809460
4495,2013,Santa Rosa de Viterbo,446400000,24/12/2013,25/02/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-70390
4496,2013,Santa Rosa del Sur,686295286,16/02/2014,17/05/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-71347
4497,2013,Santa Rosa del Sur,80734097,27/03/2014,26/06/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-11-620674
4498,2014,Santa Rosa del Sur,518484233,19/08/2015,19/10/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-11-590291
4499,2012,Santa Rosalia,15511860,24/07/2012,24/08/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-11-495026
4500,2014,Santacruz,1910311250,04/10/2014,03/11/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-615817
4501,2010,Santafi de Antioquia,206390903,10/07/2010,10/09/2010,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-615753
4502,2014,Santafi de Antioquia,13139475352,25/12/2014,24/09/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-613987
4503,2014,Santana,466923363,10/12/2014,11/01/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-64772
4504,2010,Santander de Quilichao,8482294586,07/05/2011,06/11/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-859830
4505,2011,Santander de Quilichao,69832862,31/12/2011,02/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-614041
4506,2013,Santander de Quilichao,1592198164,29/07/2014,28/10/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-63302
4507,2014,Santander de Quilichao,130998813,31/03/2015,30/04/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-64734
4508,2015,Santander de Quilichao,18022909,08/08/2015,09/09/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-62655
4509,2010,Santiago de Tolu,3075300085,03/09/2011,03/12/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-11-669590
4510,2010,Santiago de Tolu,303185704,27/02/2011,28/04/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-643880
4511,2011,Santiago de Tolu,2743296606,25/01/2012,26/05/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-615231
4512,2013,Santiago de Tolu,1980370851,28/10/2013,29/01/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-685109
4513,2014,Santiago de Tolu,5399980000,30/09/2014,01/12/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-685053
4514,2010,Saravena,887915174,30/12/2010,30/03/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-11-437313
4515,2010,Saravena,216049601,30/12/2010,30/01/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-615265
4516,2011,Saravena,2040487691,26/12/2011,26/04/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-68098
4517,2011,Saravena,1255898199,06/01/2012,07/04/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-70177
4518,2011,Saravena,377335690,02/10/2011,02/12/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-613706
4519,2009,Sardinata,146099156,04/08/2010,05/10/2010,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-69560
4520,2010,Sardinata,89401432,21/10/2010,22/11/2010,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-11-640832
4521,2010,Sesquili,354502330,30/06/2011,28/08/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-74488
4522,2010,Sesquili,267871649,29/04/2011,28/06/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-11-548073
4523,2011,Sesquili,433737035,20/12/2013,20/08/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-74345
4524,2013,Sesquili,106730769,24/11/2013,26/03/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-74089
4525,2014,Sesquili,176915922,19/12/2014,20/02/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-11-681597
4526,2014,Sesquili,176907794,19/12/2014,20/02/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-71821
4527,2015,Sesquili,26400000,10/07/2015,09/09/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-74091
4528,2014,Sevilla,148470015,13/02/2015,15/06/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-62084
4529,2014,Sevilla,162971529,31/12/2014,03/03/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-66645
4530,2014,Sevilla,62440419,26/12/2014,27/01/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-66645
4531,2015,Sevilla,3637961040,17/02/2016,19/03/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-68402
4532,2012,Sibati,791148440,30/06/2013,01/09/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-11-524053
4533,2012,Sibati,338779585,29/06/2013,28/07/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-69713
4534,2012,Sibati,340764292,17/01/2013,18/02/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-75193
4535,2013,Sibati,224907968,23/12/2013,24/01/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-62824
4536,2013,Sibati,159999992,22/01/2014,22/02/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-75173
4537,2013,Sibati,119999133,25/04/2014,24/06/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-71573
4538,2013,Sibati,85637118,19/01/2014,19/02/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-74771
4539,2013,Sibati,80580317,25/01/2014,26/02/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-71382
4540,2013,Sibati,1149352229,01/07/2014,28/08/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-74902
4541,2013,Sibati,892215248,28/12/2013,28/02/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-67145
4542,2013,Sibati,446155805,28/11/2013,29/01/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-68882
4543,2013,Sibati,392818606,28/11/2013,29/12/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-10-144835
4544,2013,Sibati,199983500,22/07/2013,23/08/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-11-651787
4545,2014,Sibati,749997255,26/01/2015,27/02/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-732890
4546,2015,Silvania,22150745,04/11/2015,05/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-938961
4547,2012,Simijaca,231817714,04/03/2013,03/05/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-750524
4548,2012,Simijaca,172389253,11/05/2013,10/07/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-807292
4549,2014,Simijaca,269981335,24/09/2014,25/10/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-733043
4550,2011,Sincelejo,148588244,18/12/2011,18/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-732935
4551,2010,Sincelejo,1413434051,21/02/2012,21/09/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-733075
4552,2013,Sincelejo,8319749137,26/02/2014,28/12/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-748699
4553,2011,Sincelejo,3797486075,20/06/2012,21/11/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-759124
4554,2015,Sincelejo,2316677939,23/12/2015,24/03/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-11-623392
4555,2010,Sincelejo,5949570284,31/07/2011,31/01/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-679513
4556,2011,Sincelejo,7142162331,25/06/2013,26/09/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-66666
4557,2011,Sincelejo,2308266151,20/06/2012,21/09/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-64759
4558,2011,Sincelejo,831660644,31/12/2011,01/02/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-733148
4559,2014,Sincelejo,4990337240,11/02/2015,13/09/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-677530
4560,2011,Sincelejo,604459444,11/04/2012,12/06/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-860240
4561,2011,Sincelejo,1449968474,04/10/2011,03/12/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-670786
4562,2012,Sincelejo,2069966201,27/12/2012,28/02/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-823834
4563,2012,Sincelejo,2768581924,19/04/2013,19/06/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-673778
4564,2010,Sincelejo,12067427837,30/07/2011,30/10/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-13-639531
4565,2010,Sincelejo,7511010087,01/10/2010,02/11/2010,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-68922
4566,2010,Sincelejo,10790305626,12/07/2011,11/01/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-810881
4567,2010,Sincelejo,2640502528,22/10/2011,21/01/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-539892
4568,2010,Sincelejo,2481984450,04/05/2011,03/09/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-68922
4569,2010,Sincelejo,636044333,10/09/2010,11/11/2010,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-762038
4570,2010,Sincelejo,732615479,24/03/2011,23/05/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-66170
4571,2010,Sincelejo,545025268,22/08/2011,21/10/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-11-686740
4572,2010,Sincelejo,274429851,29/03/2011,28/04/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-11-658393
4573,2010,Sincelejo,264997281,17/06/2011,16/08/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-66667
4574,2010,Sincelejo,115889100,21/02/2011,22/03/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-66667
4575,2011,Sincelejo,11648885030,02/02/2012,04/06/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-11-623371
4576,2011,Sincelejo,10609585615,25/03/2012,25/08/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-618383
4577,2011,Sincelejo,9489317116,05/05/2012,05/12/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-72419
4578,2011,Sincelejo,6723406855,05/01/2012,07/08/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-11-585577
4579,2011,Sincelejo,6565650843,10/07/2012,10/10/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-860354
4580,2011,Sincelejo,4382105667,08/02/2012,09/10/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-613553
4581,2011,Sincelejo,4477038939,05/06/2012,05/10/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=12-12-920877
4582,2011,Sincelejo,4160954340,27/03/2012,27/08/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-58655
4583,2011,Sincelejo,3442069083,10/10/2012,10/02/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-58655
4584,2011,Sincelejo,2648230599,20/06/2012,21/01/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-400894
4585,2011,Sincelejo,1977154459,09/07/2012,09/10/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-61838
4586,2011,Sincelejo,806000000,05/07/2012,05/01/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-53585
4587,2011,Sincelejo,335215821,28/02/2012,30/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-60311
4588,2012,Sincelejo,298459651,30/12/2012,30/01/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-412048
4589,2013,Sincelejo,306688056,17/06/2014,17/09/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-55421
4590,2013,Sincelejo,3305011248,27/01/2014,29/09/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-1-69054
4591,2013,Sincelejo,2664291933,12/03/2014,02/05/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-409375
4592,2014,Sincelejo,4930686223,21/03/2015,19/07/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-58390
4593,2014,Sincelejo,1064123354,31/10/2014,02/01/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-59644
4594,2014,Sincelejo,471799538,29/08/2014,30/11/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-59430
4595,2014,Sincelejo,327519540,30/07/2014,30/08/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-51531
4596,2010,Sincelejo,9378074160,14/06/2011,14/11/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-59401
4597,2010,Soacha,459147028,27/03/2011,27/06/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-568468
4598,2014,Soacha,3029009139,26/04/2014,25/06/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-59339
4599,2013,Socha,247494338,25/10/2013,26/12/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=11-12-446097
4600,2015,Socha,482163751,18/06/2015,19/07/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-59613
4601,2015,Socha,199239100,17/09/2015,18/10/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-56806
4602,2015,Socha,187363359,15/09/2015,16/10/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-58448
4603,2015,Socha,126019647,15/09/2015,16/10/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-56930
4604,2015,Socha,80941389,27/11/2015,28/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-60232
4605,2014,Sogamoso,1039354938,19/05/2015,18/08/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-57869
4606,2013,Sonson,581991852,15/05/2014,14/07/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-387707
4607,2014,Sonson,279299980,11/03/2015,10/07/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-55460
4608,2014,Sopo,2762567414,28/09/2015,28/11/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-52156
4609,2014,Soraca,239768337,19/12/2014,20/01/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-53066
4610,2014,Soraca,158344478,25/12/2014,27/03/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-328376
4611,2014,Soraca,56453224,28/12/2014,28/02/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-11-395702
4612,2014,Soraca,27999912,08/01/2015,09/04/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=10-1-53142
